accessions|canonical_accession|id|is_canonical|is_isoform|isoform_name|protein_name|source|source_url
"[""B3KUC2"", ""Q96IP9""]"||Q9UKY7|True|||CDV3|UniProt|https://www.uniprot.org/
|Q9UKY7|Q9UKY7-1||True|1|CDV3|UniProt|https://www.uniprot.org/
|Q9UKY7|Q9UKY7-2||True|2|CDV3|UniProt|https://www.uniprot.org/
|Q9UKY7|Q9UKY7-3||True|3|CDV3|UniProt|https://www.uniprot.org/
"[""Q4VAU4"", ""Q9NYK8""]"||P47902|True|||CDX1|UniProt|https://www.uniprot.org/
|P47902|P47902-1||True|1|CDX1|UniProt|https://www.uniprot.org/
|P47902|P47902-2||True|2|CDX1|UniProt|https://www.uniprot.org/
"[""O00503"", ""Q5VTU7"", ""Q969L8"", ""Q9UD92""]"||Q99626|True|||CDX2|UniProt|https://www.uniprot.org/
"[""A1A513"", ""Q5JS20""]"||O14627|True|||CDX4|UniProt|https://www.uniprot.org/
"[""A2RUK1"", ""O14600""]"||Q9Y6F8|True|||CDY1|UniProt|https://www.uniprot.org/
|Q9Y6F8|Q9Y6F8-1||True|1|CDY1|UniProt|https://www.uniprot.org/
|Q9Y6F8|Q9Y6F8-2||True|2|CDY1|UniProt|https://www.uniprot.org/
"[""A8K868""]"||Q9Y6F7|True|||CDY2|UniProt|https://www.uniprot.org/
"[""Q7Z5I8""]"||Q8N8U2|True|||CDYL2|UniProt|https://www.uniprot.org/
"[""A8K6D6"", ""B4DLG4"", ""Q0VDG7"", ""Q32NC5"", ""Q5VX99"", ""Q6P7T5"", ""Q9BWZ2"", ""Q9Y424""]"||Q9Y232|True|||CDYL|UniProt|https://www.uniprot.org/
|Q9Y232|Q9Y232-1||True|1|CDYL|UniProt|https://www.uniprot.org/
|Q9Y232|Q9Y232-2||True|2|CDYL|UniProt|https://www.uniprot.org/
|Q9Y232|Q9Y232-3||True|3|CDYL|UniProt|https://www.uniprot.org/
|Q9Y232|Q9Y232-4||True|4|CDYL|UniProt|https://www.uniprot.org/
"[""Q8ND28"", ""Q8WU61"", ""Q9NUR1""]"||Q49AR2|True|||CE022|UniProt|https://www.uniprot.org/
|Q49AR2|Q49AR2-1||True|1|CE022|UniProt|https://www.uniprot.org/
|Q49AR2|Q49AR2-2||True|2|CE022|UniProt|https://www.uniprot.org/
|Q49AR2|Q49AR2-3||True|3|CE022|UniProt|https://www.uniprot.org/
"[""D3DQA7"", ""Q86Y53"", ""Q8N1T9""]"||Q7Z6I8|True|||CE024|UniProt|https://www.uniprot.org/
|Q7Z6I8|Q7Z6I8-1||True|1|CE024|UniProt|https://www.uniprot.org/
|Q7Z6I8|Q7Z6I8-2||True|2|CE024|UniProt|https://www.uniprot.org/
"[""B2RBN1"", ""Q86YS4""]"||Q52M75|True|||CE027|UniProt|https://www.uniprot.org/
||Q96MH7|True|||CE034|UniProt|https://www.uniprot.org/
"[""A8K038"", ""Q8WU04""]"||Q6UWT4|True|||CE046|UniProt|https://www.uniprot.org/
|Q6UWT4|Q6UWT4-1||True|1|CE046|UniProt|https://www.uniprot.org/
|Q6UWT4|Q6UWT4-2||True|2|CE046|UniProt|https://www.uniprot.org/
"[""Q8IYU7""]"||Q569G3|True|||CE047|UniProt|https://www.uniprot.org/
||A6NGY3|True|||CE052|UniProt|https://www.uniprot.org/
||C9J3I9|True|||CE058|UniProt|https://www.uniprot.org/
"[""Q2M2H1"", ""Q8N1U8""]"||Q2M2E5|True|||CE064|UniProt|https://www.uniprot.org/
||F2Z3F1|True|||CE067|UniProt|https://www.uniprot.org/
"[""A0A024R4G3"", ""Q5JSQ3"", ""Q5SR24"", ""Q5SR25"", ""Q6PKF5"", ""Q86W32"", ""Q86X14""]"||O60308|True|||CE104|UniProt|https://www.uniprot.org/
|O60308|O60308-1||True|1|CE104|UniProt|https://www.uniprot.org/
|O60308|O60308-2||True|2|CE104|UniProt|https://www.uniprot.org/
|O60308|O60308-3||True|3|CE104|UniProt|https://www.uniprot.org/
"[""Q6PIB5"", ""Q8NCR4"", ""Q8NFR4""]"||Q8N8E3|True|||CE112|UniProt|https://www.uniprot.org/
|Q8N8E3|Q8N8E3-1||True|1|CE112|UniProt|https://www.uniprot.org/
|Q8N8E3|Q8N8E3-2||True|2|CE112|UniProt|https://www.uniprot.org/
"[""Q6AI52"", ""Q6AW89"", ""Q8IWB5"", ""Q8N9Y0"", ""Q8NDE8""]"||Q8N960|True|||CE120|UniProt|https://www.uniprot.org/
|Q8N960|Q8N960-1||True|1|CE120|UniProt|https://www.uniprot.org/
|Q8N960|Q8N960-2||True|2|CE120|UniProt|https://www.uniprot.org/
|Q8N960|Q8N960-3||True|3|CE120|UniProt|https://www.uniprot.org/
"[""Q4G0U6""]"||Q9P2H0|True|||CE126|UniProt|https://www.uniprot.org/
"[""B9EK52"", ""Q86X97"", ""Q96ML4""]"||Q6ZU80|True|||CE128|UniProt|https://www.uniprot.org/
|Q6ZU80|Q6ZU80-2||True|2|CE128|UniProt|https://www.uniprot.org/
|Q6ZU80|Q6ZU80-1||True|1|CE128|UniProt|https://www.uniprot.org/
|Q6ZU80|Q6ZU80-3||True|3|CE128|UniProt|https://www.uniprot.org/
"[""E7ER66"", ""Q17RV1"", ""Q6NTA0""]"||O94986|True|||CE152|UniProt|https://www.uniprot.org/
|O94986|O94986-4||True|4|CE152|UniProt|https://www.uniprot.org/
|O94986|O94986-1||True|1|CE152|UniProt|https://www.uniprot.org/
|O94986|O94986-2||True|2|CE152|UniProt|https://www.uniprot.org/
|O94986|O94986-3||True|3|CE152|UniProt|https://www.uniprot.org/
"[""A6PVL7"", ""A6PVL8"", ""Q6P475"", ""Q9Y2L2""]"||Q5TB80|True|||CE162|UniProt|https://www.uniprot.org/
|Q5TB80|Q5TB80-1||True|1|CE162|UniProt|https://www.uniprot.org/
|Q5TB80|Q5TB80-2||True|2|CE162|UniProt|https://www.uniprot.org/
"[""Q6PKH9"", ""Q7Z2X9"", ""Q9NVS0"", ""Q9UFJ6""]"||Q9UPV0|True|||CE164|UniProt|https://www.uniprot.org/
|Q9UPV0|Q9UPV0-1||True|1|CE164|UniProt|https://www.uniprot.org/
|Q9UPV0|Q9UPV0-2||True|2|CE164|UniProt|https://www.uniprot.org/
"[""O75058"", ""Q5SW77"", ""Q5SW78"", ""Q7LGA9"", ""Q86W31"", ""Q9UQ08"", ""Q9UQ09""]"||Q5SW79|True|||CE170|UniProt|https://www.uniprot.org/
|Q5SW79|Q5SW79-1||True|1|CE170|UniProt|https://www.uniprot.org/
|Q5SW79|Q5SW79-2||True|2|CE170|UniProt|https://www.uniprot.org/
|Q5SW79|Q5SW79-3||True|3|CE170|UniProt|https://www.uniprot.org/
"[""A0A060A9S4"", ""B7ZMF0"", ""E9PF99"", ""Q8WYT8"", ""Q9H0F4"", ""Q9NW27""]"||Q8TEP8|True|||CE192|UniProt|https://www.uniprot.org/
|Q8TEP8|Q8TEP8-3||True|3|CE192|UniProt|https://www.uniprot.org/
|Q8TEP8|Q8TEP8-1||True|1|CE192|UniProt|https://www.uniprot.org/
|Q8TEP8|Q8TEP8-2||True|2|CE192|UniProt|https://www.uniprot.org/
"[""Q1PSK5"", ""Q66GS8"", ""Q9H2G6"", ""Q9H6Q7"", ""Q9H8I0""]"||O15078|True|||CE290|UniProt|https://www.uniprot.org/
"[""C9J5H9"", ""C9JQY8"", ""Q8N7L4"", ""Q8N919"", ""Q8N9B0"", ""Q96LT8""]"||Q9C0D2|True|||CE295|UniProt|https://www.uniprot.org/
|Q9C0D2|Q9C0D2-1||True|1|CE295|UniProt|https://www.uniprot.org/
|Q9C0D2|Q9C0D2-2||True|2|CE295|UniProt|https://www.uniprot.org/
|Q9C0D2|Q9C0D2-3||True|3|CE295|UniProt|https://www.uniprot.org/
|Q9C0D2|Q9C0D2-4||True|4|CE295|UniProt|https://www.uniprot.org/
"[""O75068"", ""Q8TDK3"", ""Q8WY20""]"||Q5VT06|True|||CE350|UniProt|https://www.uniprot.org/
"[""G5E992""]"||Q8IYX8|True|||CE57L|UniProt|https://www.uniprot.org/
|Q8IYX8|Q8IYX8-1||True|1|CE57L|UniProt|https://www.uniprot.org/
|Q8IYX8|Q8IYX8-2||True|2|CE57L|UniProt|https://www.uniprot.org/
"[""A1A4E1"", ""A2A3P2"", ""A2IDE5"", ""F8W6J2"", ""G3V0H3"", ""Q2TAM2"", ""Q5T323"", ""Q7Z5K7"", ""Q9H289""]"||Q5SZL2|True|||CE85L|UniProt|https://www.uniprot.org/
|Q5SZL2|Q5SZL2-1||True|1|CE85L|UniProt|https://www.uniprot.org/
|Q5SZL2|Q5SZL2-2||True|2|CE85L|UniProt|https://www.uniprot.org/
|Q5SZL2|Q5SZL2-3||True|3|CE85L|UniProt|https://www.uniprot.org/
|Q5SZL2|Q5SZL2-4||True|4|CE85L|UniProt|https://www.uniprot.org/
|Q5SZL2|Q5SZL2-5||True|5|CE85L|UniProt|https://www.uniprot.org/
"[""A7LI12""]"||Q2WEN9|True|||CEA16|UniProt|https://www.uniprot.org/
"[""C9JN24""]"||A8MTB9|True|||CEA18|UniProt|https://www.uniprot.org/
"[""Q5XJ15"", ""Q7Z693""]"||Q7Z692|True|||CEA19|UniProt|https://www.uniprot.org/
|Q7Z692|Q7Z692-1||True|1|CEA19|UniProt|https://www.uniprot.org/
|Q7Z692|Q7Z692-2||True|2|CEA19|UniProt|https://www.uniprot.org/
|Q7Z692|Q7Z692-3||True|3|CEA19|UniProt|https://www.uniprot.org/
"[""A0A087WXE1"", ""A0A087WYH6"", ""A0A087WYM6"", ""A0A087WZX4"", ""A0A087X155"", ""A7LFK7"", ""A7LFK8"", ""A7LFK9"", ""A7LFL0""]"||Q6UY09|True|||CEA20|UniProt|https://www.uniprot.org/
|Q6UY09|Q6UY09-1||True|1|CEA20|UniProt|https://www.uniprot.org/
|Q6UY09|Q6UY09-2||True|2|CEA20|UniProt|https://www.uniprot.org/
|Q6UY09|Q6UY09-3||True|3|CEA20|UniProt|https://www.uniprot.org/
|Q6UY09|Q6UY09-4||True|4|CEA20|UniProt|https://www.uniprot.org/
|Q6UY09|Q6UY09-5||True|5|CEA20|UniProt|https://www.uniprot.org/
"[""B7WNQ6"", ""O75296"", ""Q6UY47"", ""Q96ER7""]"||Q3KPI0|True|||CEA21|UniProt|https://www.uniprot.org/
|Q3KPI0|Q3KPI0-1||True|1|CEA21|UniProt|https://www.uniprot.org/
|Q3KPI0|Q3KPI0-2||True|2|CEA21|UniProt|https://www.uniprot.org/
|Q3KPI0|Q3KPI0-3||True|3|CEA21|UniProt|https://www.uniprot.org/
"[""A6NE38"", ""A8MY49"", ""O60430"", ""Q069I7"", ""Q13854"", ""Q13857"", ""Q13858"", ""Q13859"", ""Q13860"", ""Q15600"", ""Q15601"", ""Q16170"", ""Q5UB49"", ""Q7KYP5"", ""Q96CA7"", ""Q9UQV9""]"||P13688|True|||CEAM1|UniProt|https://www.uniprot.org/
|P13688|P13688-1||True|1|CEAM1|UniProt|https://www.uniprot.org/
|P13688|P13688-2||True|2|CEAM1|UniProt|https://www.uniprot.org/
|P13688|P13688-3||True|3|CEAM1|UniProt|https://www.uniprot.org/
|P13688|P13688-4||True|4|CEAM1|UniProt|https://www.uniprot.org/
|P13688|P13688-5||True|5|CEAM1|UniProt|https://www.uniprot.org/
|P13688|P13688-6||True|6|CEAM1|UniProt|https://www.uniprot.org/
|P13688|P13688-7||True|7|CEAM1|UniProt|https://www.uniprot.org/
|P13688|P13688-8||True|8|CEAM1|UniProt|https://www.uniprot.org/
|P13688|P13688-9||True|9|CEAM1|UniProt|https://www.uniprot.org/
|P13688|P13688-10||True|10|CEAM1|UniProt|https://www.uniprot.org/
|P13688|P13688-11||True|11|CEAM1|UniProt|https://www.uniprot.org/
"[""G5E978"", ""Q3KPH9""]"||P40198|True|||CEAM3|UniProt|https://www.uniprot.org/
|P40198|P40198-1||True|1|CEAM3|UniProt|https://www.uniprot.org/
|P40198|P40198-2||True|2|CEAM3|UniProt|https://www.uniprot.org/
|P40198|P40198-3||True|3|CEAM3|UniProt|https://www.uniprot.org/
"[""Q03715"", ""Q7LDZ7""]"||O75871|True|||CEAM4|UniProt|https://www.uniprot.org/
"[""H9KVA7""]"||P06731|True|||CEAM5|UniProt|https://www.uniprot.org/
|P06731|P06731-1||True|1|CEAM5|UniProt|https://www.uniprot.org/
|P06731|P06731-2||True|2|CEAM5|UniProt|https://www.uniprot.org/
"[""Q13774"", ""Q14920"", ""Q53XP7""]"||P40199|True|||CEAM6|UniProt|https://www.uniprot.org/
"[""A8K848"", ""O15148"", ""O15149"", ""Q0VAC1"", ""Q13983"", ""Q9UPJ2""]"||Q14002|True|||CEAM7|UniProt|https://www.uniprot.org/
|Q14002|Q14002-1||True|2a|CEAM7|UniProt|https://www.uniprot.org/
|Q14002|Q14002-2||True|2b|CEAM7|UniProt|https://www.uniprot.org/
"[""O60399"", ""Q16574""]"||P31997|True|||CEAM8|UniProt|https://www.uniprot.org/
"[""A6NFV2""]"||Q8N7Q2|True|||CEAS1|UniProt|https://www.uniprot.org/
"[""A8MUR5""]"||A8MTT3|True|||CEBOS|UniProt|https://www.uniprot.org/
"[""A7LNP2"", ""P78319"", ""Q05CA4""]"||P49715|True|||CEBPA|UniProt|https://www.uniprot.org/
|P49715|P49715-1||True|1|CEBPA|UniProt|https://www.uniprot.org/
|P49715|P49715-2||True|2|CEBPA|UniProt|https://www.uniprot.org/
|P49715|P49715-3||True|3|CEBPA|UniProt|https://www.uniprot.org/
|P49715|P49715-4||True|4|CEBPA|UniProt|https://www.uniprot.org/
"[""A8K671"", ""Q96IH2"", ""Q9H4Z5""]"||P17676|True|||CEBPB|UniProt|https://www.uniprot.org/
|P17676|P17676-1||True|1|CEBPB|UniProt|https://www.uniprot.org/
|P17676|P17676-2||True|2|CEBPB|UniProt|https://www.uniprot.org/
|P17676|P17676-3||True|3|CEBPB|UniProt|https://www.uniprot.org/
"[""Q14937"", ""Q2M2X9""]"||P49716|True|||CEBPD|UniProt|https://www.uniprot.org/
"[""Q15745"", ""Q8IYI2"", ""Q99803""]"||Q15744|True|||CEBPE|UniProt|https://www.uniprot.org/
"[""B2R946"", ""Q5U052""]"||P53567|True|||CEBPG|UniProt|https://www.uniprot.org/
"[""Q8NE75""]"||Q03701|True|||CEBPZ|UniProt|https://www.uniprot.org/
"[""A8MS90"", ""A8MX16"", ""Q658Z4"", ""Q96P58"", ""Q9C0C3""]"||Q9BXF3|True|||CECR2|UniProt|https://www.uniprot.org/
|Q9BXF3|Q9BXF3-1||True|A|CECR2|UniProt|https://www.uniprot.org/
|Q9BXF3|Q9BXF3-2||True|B|CECR2|UniProt|https://www.uniprot.org/
|Q9BXF3|Q9BXF3-3||True|C|CECR2|UniProt|https://www.uniprot.org/
||P0C854|True|||CECR9|UniProt|https://www.uniprot.org/
"[""A0AVL8""]"||Q711Q0|True|||CEFIP|UniProt|https://www.uniprot.org/
|Q711Q0|Q711Q0-1||True|1|CEFIP|UniProt|https://www.uniprot.org/
|Q711Q0|Q711Q0-3||True|3|CEFIP|UniProt|https://www.uniprot.org/
"[""Q5T258""]"||Q16739|True|||CEGT|UniProt|https://www.uniprot.org/
"[""A6H8W9"", ""B2RTQ6"", ""Q5T838"", ""Q5T839"", ""Q5T840"", ""Q5T841"", ""Q8NBP6"", ""Q9P2D5""]"||Q9UHN6|True|||CEIP2|UniProt|https://www.uniprot.org/
|Q9UHN6|Q9UHN6-1||True|1|CEIP2|UniProt|https://www.uniprot.org/
|Q9UHN6|Q9UHN6-2||True|2|CEIP2|UniProt|https://www.uniprot.org/
||Q86SI9|True|||CEI|UniProt|https://www.uniprot.org/
|Q86SI9|Q86SI9-1||True|1|CEI|UniProt|https://www.uniprot.org/
|Q86SI9|Q86SI9-2||True|2|CEI|UniProt|https://www.uniprot.org/
|Q86SI9|Q86SI9-3||True|3|CEI|UniProt|https://www.uniprot.org/
"[""B2R5I4"", ""Q14243""]"||P08217|True|||CEL2A|UniProt|https://www.uniprot.org/
"[""Q14D16"", ""Q6ISM5"", ""Q96QV5""]"||P08218|True|||CEL2B|UniProt|https://www.uniprot.org/
"[""B1AQ53"", ""Q9BRW4""]"||P09093|True|||CEL3A|UniProt|https://www.uniprot.org/
"[""B2RE44"", ""P11423"", ""Q5VU28"", ""Q5VU29"", ""Q5VU30""]"||P08861|True|||CEL3B|UniProt|https://www.uniprot.org/
"[""Q5MLF0"", ""Q6DJT0"", ""Q6ISM6""]"||Q9UNI1|True|||CELA1|UniProt|https://www.uniprot.org/
"[""B4E2U5"", ""D3DQS0"", ""F8W940"", ""Q4LE52"", ""Q9NP83"", ""Q9NR06""]"||Q92879|True|||CELF1|UniProt|https://www.uniprot.org/
|Q92879|Q92879-1||True|1|CELF1|UniProt|https://www.uniprot.org/
|Q92879|Q92879-2||True|2|CELF1|UniProt|https://www.uniprot.org/
|Q92879|Q92879-3||True|3|CELF1|UniProt|https://www.uniprot.org/
|Q92879|Q92879-4||True|4|CELF1|UniProt|https://www.uniprot.org/
|Q92879|Q92879-5||True|5|CELF1|UniProt|https://www.uniprot.org/
|Q92879|Q92879-6||True|6|CELF1|UniProt|https://www.uniprot.org/
"[""B7ZAN9"", ""Q7KYU4"", ""Q8N499"", ""Q92950"", ""Q96NW9"", ""Q96RQ5"", ""Q96RQ6"", ""Q9UL67""]"||O95319|True|||CELF2|UniProt|https://www.uniprot.org/
|O95319|O95319-1||True|1|CELF2|UniProt|https://www.uniprot.org/
|O95319|O95319-2||True|2|CELF2|UniProt|https://www.uniprot.org/
|O95319|O95319-3||True|3|CELF2|UniProt|https://www.uniprot.org/
|O95319|O95319-4||True|4|CELF2|UniProt|https://www.uniprot.org/
|O95319|O95319-5||True|5|CELF2|UniProt|https://www.uniprot.org/
"[""B7ZKK6"", ""O15414"", ""Q499Y6"", ""Q5SZQ7"", ""Q6NVK0"", ""Q8IZ98"", ""Q9BZC2"", ""Q9HB30""]"||Q5SZQ8|True|||CELF3|UniProt|https://www.uniprot.org/
|Q5SZQ8|Q5SZQ8-1||True|1|CELF3|UniProt|https://www.uniprot.org/
|Q5SZQ8|Q5SZQ8-2||True|2|CELF3|UniProt|https://www.uniprot.org/
|Q5SZQ8|Q5SZQ8-3||True|3|CELF3|UniProt|https://www.uniprot.org/
|Q5SZQ8|Q5SZQ8-4||True|4|CELF3|UniProt|https://www.uniprot.org/
"[""Q59EN7"", ""Q86XB9"", ""Q8N2M6"", ""Q9BQ96"", ""Q9NR84"", ""Q9NR85""]"||Q9BZC1|True|||CELF4|UniProt|https://www.uniprot.org/
|Q9BZC1|Q9BZC1-1||True|1|CELF4|UniProt|https://www.uniprot.org/
|Q9BZC1|Q9BZC1-2||True|2|CELF4|UniProt|https://www.uniprot.org/
|Q9BZC1|Q9BZC1-3||True|3|CELF4|UniProt|https://www.uniprot.org/
|Q9BZC1|Q9BZC1-4||True|4|CELF4|UniProt|https://www.uniprot.org/
|Q9BZC1|Q9BZC1-5||True|5|CELF4|UniProt|https://www.uniprot.org/
"[""D6W614"", ""O75253"", ""Q59GP2"", ""Q86VW6"", ""Q9BZC0"", ""Q9NR86""]"||Q8N6W0|True|||CELF5|UniProt|https://www.uniprot.org/
|Q8N6W0|Q8N6W0-1||True|1|CELF5|UniProt|https://www.uniprot.org/
|Q8N6W0|Q8N6W0-2||True|2|CELF5|UniProt|https://www.uniprot.org/
"[""B4DG28"", ""B4DJB6"", ""Q6PII4"", ""Q6ZNJ7"", ""Q8N607""]"||Q96J87|True|||CELF6|UniProt|https://www.uniprot.org/
|Q96J87|Q96J87-1||True|1|CELF6|UniProt|https://www.uniprot.org/
|Q96J87|Q96J87-2||True|2|CELF6|UniProt|https://www.uniprot.org/
|Q96J87|Q96J87-3||True|3|CELF6|UniProt|https://www.uniprot.org/
|Q96J87|Q96J87-4||True|4|CELF6|UniProt|https://www.uniprot.org/
"[""O95722"", ""Q5TH47"", ""Q9BWQ5"", ""Q9Y506"", ""Q9Y526""]"||Q9NYQ6|True|||CELR1|UniProt|https://www.uniprot.org/
|Q9NYQ6|Q9NYQ6-1||True|1|CELR1|UniProt|https://www.uniprot.org/
|Q9NYQ6|Q9NYQ6-2||True|2|CELR1|UniProt|https://www.uniprot.org/
"[""Q5T2Y7"", ""Q92566""]"||Q9HCU4|True|||CELR2|UniProt|https://www.uniprot.org/
"[""O75092""]"||Q9NYQ7|True|||CELR3|UniProt|https://www.uniprot.org/
|Q9NYQ7|Q9NYQ7-1||True|1|CELR3|UniProt|https://www.uniprot.org/
|Q9NYQ7|Q9NYQ7-2||True|2|CELR3|UniProt|https://www.uniprot.org/
"[""Q16398"", ""Q5T7U7"", ""Q9UCH1"", ""Q9UP41""]"||P19835|True|||CEL|UniProt|https://www.uniprot.org/
|P19835|P19835-1||True|Long|CEL|UniProt|https://www.uniprot.org/
|P19835|P19835-2||True|Short|CEL|UniProt|https://www.uniprot.org/
"[""Q6L9J5"", ""Q9H1K5"", ""Q9NPN9"", ""Q9ULM1""]"||Q8WUJ3|True|||CEMIP|UniProt|https://www.uniprot.org/
|Q8WUJ3|Q8WUJ3-1||True|1|CEMIP|UniProt|https://www.uniprot.org/
|Q8WUJ3|Q8WUJ3-2||True|2|CEMIP|UniProt|https://www.uniprot.org/
"[""B2RUY1""]"||Q6PRD7|True|||CEMP1|UniProt|https://www.uniprot.org/
"[""Q9NYM6""]"||Q8N111|True|||CEND|UniProt|https://www.uniprot.org/
"[""Q3ZM64""]"||A0A0U1RR11|True|||CENL1|UniProt|https://www.uniprot.org/
||P0DPI3|True|||CENL2|UniProt|https://www.uniprot.org/
||A0A0U1RRI6|True|||CENL3|UniProt|https://www.uniprot.org/
||B2RD01|True|||CENP1|UniProt|https://www.uniprot.org/
"[""D6W544"", ""Q53T74"", ""Q9BVW2""]"||P49450|True|||CENPA|UniProt|https://www.uniprot.org/
|P49450|P49450-1||True|1|CENPA|UniProt|https://www.uniprot.org/
|P49450|P49450-2||True|2|CENPA|UniProt|https://www.uniprot.org/
"[""Q96EI4""]"||P07199|True|||CENPB|UniProt|https://www.uniprot.org/
"[""Q6PIR0"", ""Q8IW27"", ""Q9P0M5""]"||Q03188|True|||CENPC|UniProt|https://www.uniprot.org/
|Q03188|Q03188-1||True|1|CENPC|UniProt|https://www.uniprot.org/
|Q03188|Q03188-2||True|2|CENPC|UniProt|https://www.uniprot.org/
"[""A6NKY9"", ""A8K2U7"", ""Q4LE75""]"||Q02224|True|||CENPE|UniProt|https://www.uniprot.org/
|Q02224|Q02224-1||True|1|CENPE|UniProt|https://www.uniprot.org/
|Q02224|Q02224-3||True|3|CENPE|UniProt|https://www.uniprot.org/
"[""Q13171"", ""Q13246"", ""Q5VVM7""]"||P49454|True|||CENPF|UniProt|https://www.uniprot.org/
"[""A8K3Y1""]"||Q9H3R5|True|||CENPH|UniProt|https://www.uniprot.org/
"[""Q5JWZ9"", ""Q96ED0""]"||Q92674|True|||CENPI|UniProt|https://www.uniprot.org/
|Q92674|Q92674-1||True|1|CENPI|UniProt|https://www.uniprot.org/
|Q92674|Q92674-2||True|2|CENPI|UniProt|https://www.uniprot.org/
"[""Q9H4L0""]"||Q9BS16|True|||CENPK|UniProt|https://www.uniprot.org/
"[""Q5TEL5"", ""Q96ND4""]"||Q8N0S6|True|||CENPL|UniProt|https://www.uniprot.org/
|Q8N0S6|Q8N0S6-1||True|1|CENPL|UniProt|https://www.uniprot.org/
|Q8N0S6|Q8N0S6-2||True|2|CENPL|UniProt|https://www.uniprot.org/
|Q8N0S6|Q8N0S6-3||True|3|CENPL|UniProt|https://www.uniprot.org/
"[""A7LM22"", ""B1AHQ9"", ""Q6I9W3""]"||Q9NSP4|True|||CENPM|UniProt|https://www.uniprot.org/
|Q9NSP4|Q9NSP4-1||True|1|CENPM|UniProt|https://www.uniprot.org/
|Q9NSP4|Q9NSP4-2||True|2|CENPM|UniProt|https://www.uniprot.org/
|Q9NSP4|Q9NSP4-3||True|3|CENPM|UniProt|https://www.uniprot.org/
|Q9NSP4|Q9NSP4-4||True|4|CENPM|UniProt|https://www.uniprot.org/
"[""A8MZE6"", ""B3KN53"", ""B4DJD1"", ""B4DPY7"", ""C9JJM5"", ""D3DUK8"", ""E7ES30"", ""E7ETS3"", ""Q9NZ83""]"||Q96H22|True|||CENPN|UniProt|https://www.uniprot.org/
|Q96H22|Q96H22-1||True|1|CENPN|UniProt|https://www.uniprot.org/
|Q96H22|Q96H22-2||True|2|CENPN|UniProt|https://www.uniprot.org/
|Q96H22|Q96H22-3||True|3|CENPN|UniProt|https://www.uniprot.org/
|Q96H22|Q96H22-4||True|4|CENPN|UniProt|https://www.uniprot.org/
|Q96H22|Q96H22-5||True|5|CENPN|UniProt|https://www.uniprot.org/
"[""B2RDC0"", ""D6W536"", ""Q53T55"", ""Q96JV3""]"||Q9BU64|True|||CENPO|UniProt|https://www.uniprot.org/
|Q9BU64|Q9BU64-1||True|1|CENPO|UniProt|https://www.uniprot.org/
|Q9BU64|Q9BU64-2||True|2|CENPO|UniProt|https://www.uniprot.org/
"[""B3KRA5"", ""B3KS17"", ""Q5T9F8"", ""Q5T9F9""]"||Q6IPU0|True|||CENPP|UniProt|https://www.uniprot.org/
|Q6IPU0|Q6IPU0-1||True|1|CENPP|UniProt|https://www.uniprot.org/
|Q6IPU0|Q6IPU0-2||True|2|CENPP|UniProt|https://www.uniprot.org/
"[""A8KAF1"", ""Q6IN61"", ""Q9NVS5""]"||Q7L2Z9|True|||CENPQ|UniProt|https://www.uniprot.org/
"[""B2R7D8"", ""Q13353"", ""Q5RJ42"", ""Q5RJ44"", ""Q5RJ45"", ""Q7KYX2"", ""Q96CD5"", ""Q9UKB6""]"||Q13352|True|||CENPR|UniProt|https://www.uniprot.org/
|Q13352|Q13352-1||True|1|CENPR|UniProt|https://www.uniprot.org/
|Q13352|Q13352-2||True|2|CENPR|UniProt|https://www.uniprot.org/
|Q13352|Q13352-3||True|3|CENPR|UniProt|https://www.uniprot.org/
|Q13352|Q13352-4||True|4|CENPR|UniProt|https://www.uniprot.org/
|Q13352|Q13352-5||True|5|CENPR|UniProt|https://www.uniprot.org/
"[""Q8NFE5"", ""Q8NFG5""]"||Q8N2Z9|True|||CENPS|UniProt|https://www.uniprot.org/
|Q8N2Z9|Q8N2Z9-1||True|1|CENPS|UniProt|https://www.uniprot.org/
|Q8N2Z9|Q8N2Z9-2||True|2|CENPS|UniProt|https://www.uniprot.org/
|Q8N2Z9|Q8N2Z9-3||True|3|CENPS|UniProt|https://www.uniprot.org/
"[""Q96I29"", ""Q96IC6"", ""Q96NK9"", ""Q9H901""]"||Q96BT3|True|||CENPT|UniProt|https://www.uniprot.org/
|Q96BT3|Q96BT3-1||True|1|CENPT|UniProt|https://www.uniprot.org/
|Q96BT3|Q96BT3-2||True|2|CENPT|UniProt|https://www.uniprot.org/
|Q96BT3|Q96BT3-3||True|3|CENPT|UniProt|https://www.uniprot.org/
"[""A2RRD9"", ""Q09GN2"", ""Q32Q71"", ""Q9H5G1""]"||Q71F23|True|||CENPU|UniProt|https://www.uniprot.org/
|Q71F23|Q71F23-1||True|1|CENPU|UniProt|https://www.uniprot.org/
|Q71F23|Q71F23-2||True|2|CENPU|UniProt|https://www.uniprot.org/
|Q71F23|Q71F23-3||True|3|CENPU|UniProt|https://www.uniprot.org/
"[""B2RPK2"", ""Q3L8N5"", ""Q8NFH6""]"||Q7Z7K6|True|||CENPV|UniProt|https://www.uniprot.org/
|Q7Z7K6|Q7Z7K6-1||True|1|CENPV|UniProt|https://www.uniprot.org/
|Q7Z7K6|Q7Z7K6-2||True|2|CENPV|UniProt|https://www.uniprot.org/
|Q7Z7K6|Q7Z7K6-3||True|3|CENPV|UniProt|https://www.uniprot.org/
