chr|end|id|source|source_url|start
chr15|88500000|CHR15_85900000_88500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|85900000
chr15|88900000|CHR15_88500000_88900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|88500000
chr15|89350000|CHR15_88900000_89350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|88900000
chr15|90150000|CHR15_89350000_90150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|89350000
chr15|90300000|CHR15_90150000_90300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|90150000
chr15|91000000|CHR15_90300000_91000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|90300000
chr15|92150000|CHR15_91000000_92150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|91000000
chr15|92800000|CHR15_92150000_92800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|92150000
chr15|93100000|CHR15_92800000_93100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|92800000
chr15|94400000|CHR15_93100000_94400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|93100000
chr15|94600000|CHR15_94400000_94600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|94400000
chr15|96400000|CHR15_94600000_96400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|94600000
chr15|97900000|CHR15_96400000_97900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|96400000
chr15|98450000|CHR15_97900000_98450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|97900000
chr15|99250000|CHR15_98450000_99250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|98450000
chr15|99850000|CHR15_99350000_99850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|99350000
chr15|100600000|CHR15_99850000_100600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|99850000
chr15|101050000|CHR15_100650000_101050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|100650000
chr15|101350000|CHR15_101050000_101350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|101050000
chr15|102000000|CHR15_101350000_102000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|101350000
chr16|1250000|CHR16_50000_1250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|50000
chr16|1800000|CHR16_1250000_1800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|1250000
chr16|1950000|CHR16_1800000_1950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|1800000
chr16|2250000|CHR16_1950000_2250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|1950000
chr16|2950000|CHR16_2250000_2950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|2250000
chr16|3450000|CHR16_3000000_3450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|3000000
chr16|5050000|CHR16_3500000_5050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|3500000
chr16|6650000|CHR16_5100000_6650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|5100000
chr16|8550000|CHR16_6650000_8550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|6650000
chr16|11000000|CHR16_9200000_11000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|9200000
chr16|11450000|CHR16_11000000_11450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|11000000
chr16|11950000|CHR16_11450000_11950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|11450000
chr16|12900000|CHR16_12150000_12900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|12150000
chr16|13900000|CHR16_12900000_13900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|12900000
chr16|14800000|CHR16_13950000_14800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|13950000
chr16|15400000|CHR16_14900000_15400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|14900000
chr16|15800000|CHR16_15400000_15800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|15400000
chr16|16400000|CHR16_15800000_16400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|15800000
chr16|18400000|CHR16_16500000_18400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|16500000
chr16|18750000|CHR16_18500000_18750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|18500000
chr16|19500000|CHR16_18750000_19500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|18750000
chr16|19900000|CHR16_19550000_19900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|19550000
chr16|20700000|CHR16_19900000_20700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|19900000
chr16|21350000|CHR16_20750000_21350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|20750000
chr16|22450000|CHR16_21500000_22450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|21500000
chr16|22700000|CHR16_22450000_22700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|22450000
chr16|23100000|CHR16_22700000_23100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|22700000
chr16|23500000|CHR16_23100000_23500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|23100000
chr16|24550000|CHR16_23600000_24550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|23600000
chr16|25200000|CHR16_24550000_25200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|24550000
chr16|27150000|CHR16_25250000_27150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|25250000
chr16|27500000|CHR16_27150000_27500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|27150000
chr16|28300000|CHR16_27500000_28300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|27500000
chr16|28700000|CHR16_28450000_28700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|28450000
chr16|29400000|CHR16_28800000_29400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|28800000
chr16|30200000|CHR16_29550000_30200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|29550000
chr16|30750000|CHR16_30300000_30750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|30300000
chr16|30900000|CHR16_30750000_30900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|30750000
chr16|31500000|CHR16_30950000_31500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|30950000
chr16|32100000|CHR16_31500000_32100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|31500000
chr16|32200000|CHR16_32100000_32200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|32100000
chr16|34200000|CHR16_32200000_34200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|32200000
chr16|36050000|CHR16_34950000_36050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|34950000
chr16|48250000|CHR16_46400000_48250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|46400000
chr16|48700000|CHR16_48250000_48700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|48250000
chr16|49400000|CHR16_48700000_49400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|48700000
chr16|50000000|CHR16_49400000_50000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|49400000
chr16|50850000|CHR16_50000000_50850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|50000000
chr16|52050000|CHR16_50850000_52050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|50850000
chr16|53050000|CHR16_52050000_53050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|52050000
chr16|53550000|CHR16_53050000_53550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|53050000
chr16|55450000|CHR16_53550000_55450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|53550000
chr16|56350000|CHR16_55450000_56350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|55450000
chr16|57550000|CHR16_56400000_57550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|56400000
chr16|58750000|CHR16_57550000_58750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|57550000
chr16|62200000|CHR16_58800000_62200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|58800000
chr16|63300000|CHR16_62200000_63300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|62200000
chr16|66350000|CHR16_63350000_66350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|63350000
chr16|67250000|CHR16_66400000_67250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|66400000
chr16|67450000|CHR16_67250000_67450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|67250000
chr16|68300000|CHR16_67500000_68300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|67500000
chr16|69300000|CHR16_68400000_69300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|68400000
chr16|70150000|CHR16_69350000_70150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|69350000
chr16|70250000|CHR16_70150000_70250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|70150000
chr16|70750000|CHR16_70250000_70750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|70250000
chr16|70850000|CHR16_70750000_70850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|70750000
chr16|71650000|CHR16_70850000_71650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|70850000
chr16|72050000|CHR16_71750000_72050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|71750000
chr16|74350000|CHR16_72050000_74350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|72050000
chr16|74700000|CHR16_74350000_74700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|74350000
chr16|75150000|CHR16_74700000_75150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|74700000
chr16|75700000|CHR16_75200000_75700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|75200000
chr16|77200000|CHR16_75700000_77200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|75700000
chr16|77650000|CHR16_77250000_77650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|77250000
chr16|78050000|CHR16_77650000_78050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|77650000
chr16|80550000|CHR16_78100000_80550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|78100000
chr16|80950000|CHR16_80550000_80950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|80550000
chr16|81800000|CHR16_81000000_81800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|81000000
chr16|83950000|CHR16_81900000_83950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|81900000
chr16|84550000|CHR16_83950000_84550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|83950000
chr16|85100000|CHR16_84550000_85100000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|84550000
chr16|85800000|CHR16_85100000_85800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|85100000
chr16|86550000|CHR16_85800000_86550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|85800000
chr16|87300000|CHR16_86550000_87300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|86550000
chr16|87850000|CHR16_87450000_87850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|87450000
chr16|89250000|CHR16_88700000_89250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|88700000
chr17|1050000|CHR17_800000_1050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|800000
chr17|1200000|CHR17_1100000_1200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|1100000
chr17|1650000|CHR17_1200000_1650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|1200000
chr17|2050000|CHR17_1650000_2050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|1650000
chr17|2300000|CHR17_2050000_2300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|2050000
chr17|2750000|CHR17_2350000_2750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|2350000
chr17|3700000|CHR17_2750000_3700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|2750000
chr17|4150000|CHR17_3700000_4150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|3700000
chr17|4950000|CHR17_4150000_4950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|4150000
chr17|5150000|CHR17_4950000_5150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|4950000
chr17|5450000|CHR17_5150000_5450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|5150000
chr17|6650000|CHR17_5450000_6650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|5450000
chr17|7150000|CHR17_6650000_7150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|6650000
chr17|7700000|CHR17_7200000_7700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|7200000
chr17|8050000|CHR17_7700000_8050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|7700000
chr17|8400000|CHR17_8050000_8400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|8050000
chr17|8800000|CHR17_8400000_8800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|8400000
chr17|8900000|CHR17_8800000_8900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|8800000
chr17|9600000|CHR17_8900000_9600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|8900000
chr17|9800000|CHR17_9600000_9800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|9600000
chr17|10650000|CHR17_9800000_10650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|9800000
chr17|12000000|CHR17_10650000_12000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|10650000
chr17|12150000|CHR17_12000000_12150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|12000000
chr17|13050000|CHR17_12150000_13050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|12150000
chr17|14300000|CHR17_13050000_14300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|13050000
chr17|15250000|CHR17_14300000_15250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|14300000
chr17|16000000|CHR17_15250000_16000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|15250000
chr17|16400000|CHR17_16100000_16400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|16100000
chr17|16550000|CHR17_16400000_16550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|16400000
chr17|17650000|CHR17_16550000_17650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|16550000
chr17|18150000|CHR17_17650000_18150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|17650000
chr17|18300000|CHR17_18200000_18300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|18200000
chr17|18450000|CHR17_18300000_18450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|18300000
chr17|19050000|CHR17_18450000_19050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|18450000
chr17|19150000|CHR17_19050000_19150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|19050000
chr17|19850000|CHR17_19200000_19850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|19200000
chr17|20350000|CHR17_19950000_20350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|19950000
chr17|21650000|CHR17_20350000_21650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|20350000
chr17|22750000|CHR17_22150000_22750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|22150000
chr17|27700000|CHR17_26950000_27700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|26950000
chr17|28550000|CHR17_27700000_28550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|27700000
chr17|28750000|CHR17_28650000_28750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|28650000
chr17|29550000|CHR17_28750000_29550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|28750000
chr17|30150000|CHR17_29600000_30150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|29600000
chr17|30850000|CHR17_30150000_30850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|30150000
chr17|31350000|CHR17_30850000_31350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|30850000
chr17|32450000|CHR17_31400000_32450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|31400000
chr17|33000000|CHR17_32450000_33000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|32450000
chr17|33800000|CHR17_33000000_33800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|33000000
chr17|34350000|CHR17_33800000_34350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|33800000
chr17|35050000|CHR17_34400000_35050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|34400000
chr17|35900000|CHR17_35150000_35900000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|35150000
chr17|36150000|CHR17_36000000_36150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|36000000
chr17|38250000|CHR17_36400000_38250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|36400000
chr17|38750000|CHR17_38300000_38750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|38300000
chr17|39200000|CHR17_38750000_39200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|38750000
chr17|39550000|CHR17_39200000_39550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|39200000
chr17|40300000|CHR17_39550000_40300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|39550000
chr17|40600000|CHR17_40300000_40600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|40300000
chr17|41650000|CHR17_40600000_41650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|40600000
chr17|42500000|CHR17_41700000_42500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|41700000
chr17|43350000|CHR17_42550000_43350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|42550000
chr17|43800000|CHR17_43350000_43800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|43350000
chr17|44400000|CHR17_43800000_44400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|43800000
chr17|44750000|CHR17_44400000_44750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|44400000
chr17|45150000|CHR17_44750000_45150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|44750000
chr17|45500000|CHR17_45150000_45500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|45150000
chr17|46000000|CHR17_45500000_46000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|45500000
chr17|46350000|CHR17_46000000_46350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|46000000
chr17|47850000|CHR17_46700000_47850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|46700000
chr17|48700000|CHR17_47850000_48700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|47850000
chr17|49350000|CHR17_48700000_49350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|48700000
chr17|50150000|CHR17_49350000_50150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|49350000
chr17|50400000|CHR17_50150000_50400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|50150000
chr17|51250000|CHR17_50500000_51250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|50500000
chr17|54950000|CHR17_51300000_54950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|51300000
chr17|55450000|CHR17_54950000_55450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|54950000
chr17|55550000|CHR17_55450000_55550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|55450000
chr17|56850000|CHR17_55550000_56850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|55550000
chr17|57000000|CHR17_56850000_57000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|56850000
chr17|57850000|CHR17_57100000_57850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|57100000
chr17|58250000|CHR17_57850000_58250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|57850000
chr17|58450000|CHR17_58250000_58450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|58250000
chr17|59150000|CHR17_58500000_59150000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|58500000
chr17|59600000|CHR17_59250000_59600000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|59250000
chr17|60050000|CHR17_59750000_60050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|59750000
chr17|60650000|CHR17_60100000_60650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|60100000
chr17|61650000|CHR17_60700000_61650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|60700000
chr17|62450000|CHR17_61650000_62450000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|61650000
chr17|63850000|CHR17_62450000_63850000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|62450000
chr17|64650000|CHR17_64550000_64650000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|64550000
chr17|64800000|CHR17_64650000_64800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|64650000
chr17|65250000|CHR17_64800000_65250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|64800000
chr17|66200000|CHR17_65250000_66200000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|65250000
chr17|67400000|CHR17_66250000_67400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|66250000
chr17|67800000|CHR17_67400000_67800000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|67400000
chr17|68550000|CHR17_68000000_68550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|68000000
chr17|69350000|CHR17_68550000_69350000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|68550000
chr17|70700000|CHR17_69350000_70700000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|69350000
chr17|72550000|CHR17_70700000_72550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|70700000
chr17|73400000|CHR17_72600000_73400000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|72600000
chr17|74250000|CHR17_73450000_74250000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|73450000
chr17|74950000|CHR17_74250000_74950000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|74250000
chr17|75300000|CHR17_74950000_75300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|74950000
chr17|76550000|CHR17_75300000_76550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|75300000
chr17|76750000|CHR17_76550000_76750000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|76550000
chr17|77300000|CHR17_76850000_77300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|76850000
chr17|77550000|CHR17_77300000_77550000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|77300000
chr17|78300000|CHR17_77550000_78300000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|77550000
chr17|78500000|CHR17_78300000_78500000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|78300000
chr17|79000000|CHR17_78500000_79000000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|78500000
chr17|80050000|CHR17_79750000_80050000_GRCH38|TADMap|https://cb.csail.mit.edu/cb/tadmap/|79750000
