chr|end|id|rna_type|source|source_url|start|taxon_id
chr1|633533|URS00005C4C8B|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS00005D7828|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS00005D9926|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS00005FA2B3|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS000073086F|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS000074DC6A|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000772630|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000772C08|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000777407|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS000077AD1E|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000781B10|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000786016|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS00007879B2|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS00007879D1|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000788D50|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS00007D671C|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS00007E00D7|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS00008D74D3|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS00009E7D3B|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000B6662B|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000DC6F45|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000DCB7B3|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000DD5B64|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000E1D4F6|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000E2F126|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000EE62EA|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0001C4D785|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0001D90C95|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS000201FE7E|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS00020E7607|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS000265C603|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS000266FD6B|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0002774A82|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0002E01970|tRNA|RNAcentral|https://rnacentral.org/downloads|633464|9606
chr1|633533|URS0000DE8061|tRNA|RNAcentral|https://rnacentral.org/downloads|633465|9606
chr1|633533|URS0000ED1FE3|tRNA|RNAcentral|https://rnacentral.org/downloads|633465|9606
chr1|633533|URS0000ED74EC|tRNA|RNAcentral|https://rnacentral.org/downloads|633465|9606
chr1|633534|URS00004903A5|tRNA|RNAcentral|https://rnacentral.org/downloads|633465|9606
chr1|633533|URS00019E7444|tRNA|RNAcentral|https://rnacentral.org/downloads|633466|9606
chr1|633533|URS00000673A6|tRNA|RNAcentral|https://rnacentral.org/downloads|633467|9606
chr1|633533|URS0000858CDA|tRNA|RNAcentral|https://rnacentral.org/downloads|633467|9606
chr1|633533|URS0000DC4370|tRNA|RNAcentral|https://rnacentral.org/downloads|633467|9606
chr1|633525|URS0000E568C3|tRNA|RNAcentral|https://rnacentral.org/downloads|633469|9606
chr1|633533|URS0001A10C89|tRNA|RNAcentral|https://rnacentral.org/downloads|633469|9606
chr1|633533|URS000041B182|tRNA|RNAcentral|https://rnacentral.org/downloads|633470|9606
chr1|633533|URS00019C33F9|tRNA|RNAcentral|https://rnacentral.org/downloads|633471|9606
chr1|633533|URS0002271522|tRNA|RNAcentral|https://rnacentral.org/downloads|633473|9606
chr1|633533|URS0002205828|tRNA|RNAcentral|https://rnacentral.org/downloads|633475|9606
chr1|633533|URS0000DCC92F|tRNA|RNAcentral|https://rnacentral.org/downloads|633477|9606
chr1|633533|URS0000768772|tRNA|RNAcentral|https://rnacentral.org/downloads|633478|9606
chr1|633533|URS00019DE2AD|tRNA|RNAcentral|https://rnacentral.org/downloads|633483|9606
chr1|633533|URS00019FF6F7|tRNA|RNAcentral|https://rnacentral.org/downloads|633483|9606
chr1|633533|URS000220D3EF|tRNA|RNAcentral|https://rnacentral.org/downloads|633489|9606
chr1|633533|URS00026A7FF7|tRNA|RNAcentral|https://rnacentral.org/downloads|633497|9606
chr1|633533|URS0000DEB98F|tRNA|RNAcentral|https://rnacentral.org/downloads|633500|9606
chr1|633533|URS0000EDA177|tRNA|RNAcentral|https://rnacentral.org/downloads|633502|9606
chr1|633533|URS00019B9090|tRNA|RNAcentral|https://rnacentral.org/downloads|633505|9606
chr1|633533|URS0000DE340F|tRNA|RNAcentral|https://rnacentral.org/downloads|633507|9606
chr1|633533|URS0002672FB9|tRNA|RNAcentral|https://rnacentral.org/downloads|633509|9606
chr1|633533|URS000222D765|tRNA|RNAcentral|https://rnacentral.org/downloads|633515|9606
chr1|633741|URS00008BFCB1|lncRNA|RNAcentral|https://rnacentral.org/downloads|633534|9606
chr1|634924|URS0000D56E6F|lncRNA|RNAcentral|https://rnacentral.org/downloads|633638|9606
chr1|634376|URS00008C22E9|lncRNA|RNAcentral|https://rnacentral.org/downloads|633695|9606
chr1|634228|URS0001E05BE2|lncRNA|RNAcentral|https://rnacentral.org/downloads|633847|9606
chr1|634922|URS00008C0DDC|lncRNA|RNAcentral|https://rnacentral.org/downloads|634375|9606
chr1|650779|URS00002A58DB|piRNA|RNAcentral|https://rnacentral.org/downloads|650753|9606
chr1|672775|URS000027D32E|piRNA|RNAcentral|https://rnacentral.org/downloads|672748|9606
chr1|673372|URS0000452BB7|piRNA|RNAcentral|https://rnacentral.org/downloads|673342|9606
chr1|675265|URS00008B6F45|lncRNA|RNAcentral|https://rnacentral.org/downloads|674841|9606
chr1|678015|URS000033F8E1|piRNA|RNAcentral|https://rnacentral.org/downloads|677987|9606
chr1|679819|URS00000A7DCF|piRNA|RNAcentral|https://rnacentral.org/downloads|679792|9606
chr1|710676|URS0002A26A48|lncRNA|RNAcentral|https://rnacentral.org/downloads|688808|9606
chr1|720150|URS000029270C|lncRNA|RNAcentral|https://rnacentral.org/downloads|701935|9606
chr1|720150|URS000029270C|lncRNA|RNAcentral|https://rnacentral.org/downloads|701936|9606
chr1|720194|URS000026B53B|lncRNA|RNAcentral|https://rnacentral.org/downloads|703684|9606
chr1|720200|URS00008BEB5C|lncRNA|RNAcentral|https://rnacentral.org/downloads|703684|9606
chr1|720200|URS00008BEB5C|lncRNA|RNAcentral|https://rnacentral.org/downloads|703685|9606
chr1|703717|URS00003A40ED|piRNA|RNAcentral|https://rnacentral.org/downloads|703689|9606
chr1|707039|URS00025674AC|lncRNA|RNAcentral|https://rnacentral.org/downloads|706022|9606
chr1|707039|URS00025B5AC0|lncRNA|RNAcentral|https://rnacentral.org/downloads|706022|9606
chr1|778653|URS0000E9527E|lncRNA|RNAcentral|https://rnacentral.org/downloads|709122|9606
chr1|827752|URS0002A1BAFB|lncRNA|RNAcentral|https://rnacentral.org/downloads|710601|9606
chr1|774280|URS0002A5A4B5|lncRNA|RNAcentral|https://rnacentral.org/downloads|710605|9606
chr1|720200|URS00002E0051|lncRNA|RNAcentral|https://rnacentral.org/downloads|711341|9606
chr1|727211|URS0002A23207|lncRNA|RNAcentral|https://rnacentral.org/downloads|711497|9606
chr1|733064|URS0002A25838|lncRNA|RNAcentral|https://rnacentral.org/downloads|711683|9606
chr1|724707|URS0000AACE4A|lncRNA|RNAcentral|https://rnacentral.org/downloads|711714|9606
chr1|720200|URS00025AA07F|sRNA|RNAcentral|https://rnacentral.org/downloads|711715|9606
chr1|724707|URS00009BE44B|lncRNA|RNAcentral|https://rnacentral.org/downloads|711715|9606
chr1|732212|URS0002861DFE|lncRNA|RNAcentral|https://rnacentral.org/downloads|711867|9606
chr1|727234|URS0002A5AD63|lncRNA|RNAcentral|https://rnacentral.org/downloads|719572|9606
chr1|727219|URS0002A5AB58|lncRNA|RNAcentral|https://rnacentral.org/downloads|719573|9606
chr1|744851|URS0002273F86|lncRNA|RNAcentral|https://rnacentral.org/downloads|719587|9606
chr1|724550|URS000015EDCA|lncRNA|RNAcentral|https://rnacentral.org/downloads|720057|9606
chr1|721264|URS0003359112|SRP_RNA|RNAcentral|https://rnacentral.org/downloads|721111|9606
chr1|724903|URS00008C2874|lncRNA|RNAcentral|https://rnacentral.org/downloads|722091|9606
chr1|722248|URS000008C187|piRNA|RNAcentral|https://rnacentral.org/downloads|722221|9606
chr1|723902|URS000055320C|piRNA|RNAcentral|https://rnacentral.org/downloads|723875|9606
chr1|724555|URS00001B4DD1|piRNA|RNAcentral|https://rnacentral.org/downloads|724528|9606
chr1|724897|URS000042117A|piRNA|RNAcentral|https://rnacentral.org/downloads|724872|9606
chr1|725742|URS00001AB772|piRNA|RNAcentral|https://rnacentral.org/downloads|725716|9606
chr1|730351|URS000075B932|lncRNA|RNAcentral|https://rnacentral.org/downloads|725758|9606
chr1|778634|URS0001BBE396|lncRNA|RNAcentral|https://rnacentral.org/downloads|725759|9606
chr1|778688|URS0002A18F21|lncRNA|RNAcentral|https://rnacentral.org/downloads|725885|9606
chr1|727178|URS0002A4E473|lncRNA|RNAcentral|https://rnacentral.org/downloads|725906|9606
chr1|728147|URS00008C265C|lncRNA|RNAcentral|https://rnacentral.org/downloads|726230|9606
chr1|726703|URS0000355AFB|piRNA|RNAcentral|https://rnacentral.org/downloads|726674|9606
chr1|726751|URS00003F3FB7|piRNA|RNAcentral|https://rnacentral.org/downloads|726722|9606
chr1|726751|URS0000228B60|piRNA|RNAcentral|https://rnacentral.org/downloads|726723|9606
chr1|726751|URS000048F3D1|piRNA|RNAcentral|https://rnacentral.org/downloads|726725|9606
chr1|726766|URS0000478F14|piRNA|RNAcentral|https://rnacentral.org/downloads|726727|9606
chr1|726992|URS00004644AB|piRNA|RNAcentral|https://rnacentral.org/downloads|726967|9606
chr1|727451|URS00001D2055|piRNA|RNAcentral|https://rnacentral.org/downloads|727421|9606
chr1|730484|URS0000D5D944|lncRNA|RNAcentral|https://rnacentral.org/downloads|727570|9606
chr1|727863|URS00002727D9|piRNA|RNAcentral|https://rnacentral.org/downloads|727832|9606
chr1|727863|URS00004EDD78|piRNA|RNAcentral|https://rnacentral.org/downloads|727832|9606
chr1|727876|URS00001B21AB|piRNA|RNAcentral|https://rnacentral.org/downloads|727846|9606
chr1|727975|URS000002B8C3|piRNA|RNAcentral|https://rnacentral.org/downloads|727946|9606
chr1|727979|URS00004DAFBF|piRNA|RNAcentral|https://rnacentral.org/downloads|727949|9606
chr1|727979|URS000007DC40|piRNA|RNAcentral|https://rnacentral.org/downloads|727951|9606
chr1|727982|URS000059B18D|piRNA|RNAcentral|https://rnacentral.org/downloads|727956|9606
chr1|733364|URS000259DAC9|lncRNA|RNAcentral|https://rnacentral.org/downloads|728167|9606
chr1|733364|URS00025DA78F|sRNA|RNAcentral|https://rnacentral.org/downloads|728167|9606
chr1|728489|URS00005CFA24|piRNA|RNAcentral|https://rnacentral.org/downloads|728461|9606
chr1|728501|URS00004D9C53|piRNA|RNAcentral|https://rnacentral.org/downloads|728471|9606
chr1|728501|URS00000935AA|piRNA|RNAcentral|https://rnacentral.org/downloads|728472|9606
chr1|728551|URS00000F1A08|piRNA|RNAcentral|https://rnacentral.org/downloads|728522|9606
chr1|728560|URS0000521E3F|piRNA|RNAcentral|https://rnacentral.org/downloads|728531|9606
chr1|728560|URS00002EB1FE|piRNA|RNAcentral|https://rnacentral.org/downloads|728533|9606
chr1|728806|URS000060C794|piRNA|RNAcentral|https://rnacentral.org/downloads|728777|9606
chr1|728957|URS0000571057|piRNA|RNAcentral|https://rnacentral.org/downloads|728927|9606
chr1|729023|URS00003CCA7F|piRNA|RNAcentral|https://rnacentral.org/downloads|728994|9606
chr1|729899|URS0002583F90|lncRNA|RNAcentral|https://rnacentral.org/downloads|728998|9606
chr1|729122|URS00004AF873|piRNA|RNAcentral|https://rnacentral.org/downloads|729091|9606
chr1|729142|URS0000585F64|piRNA|RNAcentral|https://rnacentral.org/downloads|729112|9606
chr1|729304|URS000060C052|piRNA|RNAcentral|https://rnacentral.org/downloads|729278|9606
chr1|738901|URS00008B33A2|lncRNA|RNAcentral|https://rnacentral.org/downloads|729288|9606
chr1|738901|URS00008B33A2|lncRNA|RNAcentral|https://rnacentral.org/downloads|729289|9606
chr1|729336|URS00006191CB|piRNA|RNAcentral|https://rnacentral.org/downloads|729311|9606
chr1|729446|URS0000279886|piRNA|RNAcentral|https://rnacentral.org/downloads|729421|9606
chr1|729563|URS000022A44E|piRNA|RNAcentral|https://rnacentral.org/downloads|729533|9606
chr1|729636|URS00002D4601|piRNA|RNAcentral|https://rnacentral.org/downloads|729605|9606
chr1|729644|URS0000483710|piRNA|RNAcentral|https://rnacentral.org/downloads|729613|9606
chr1|729673|URS0000266545|piRNA|RNAcentral|https://rnacentral.org/downloads|729642|9606
chr1|729676|URS00003BA25C|piRNA|RNAcentral|https://rnacentral.org/downloads|729650|9606
chr1|729718|URS00000BFB77|piRNA|RNAcentral|https://rnacentral.org/downloads|729688|9606
chr1|729722|URS000040632F|piRNA|RNAcentral|https://rnacentral.org/downloads|729692|9606
chr1|729746|URS0000519AED|piRNA|RNAcentral|https://rnacentral.org/downloads|729721|9606
chr1|729748|URS00001FC4F1|piRNA|RNAcentral|https://rnacentral.org/downloads|729721|9606
chr1|729752|URS00000DBBAC|piRNA|RNAcentral|https://rnacentral.org/downloads|729721|9606
chr1|729752|URS00000FC6A1|piRNA|RNAcentral|https://rnacentral.org/downloads|729722|9606
chr1|729752|URS00001CB51E|piRNA|RNAcentral|https://rnacentral.org/downloads|729723|9606
chr1|729752|URS000060E3DA|piRNA|RNAcentral|https://rnacentral.org/downloads|729723|9606
chr1|729941|URS00000BFEA6|piRNA|RNAcentral|https://rnacentral.org/downloads|729913|9606
chr1|739879|URS00008C036A|lncRNA|RNAcentral|https://rnacentral.org/downloads|731675|9606
chr1|739879|URS00008C036A|lncRNA|RNAcentral|https://rnacentral.org/downloads|731676|9606
chr1|732110|URS000028CC00|piRNA|RNAcentral|https://rnacentral.org/downloads|732081|9606
chr1|740339|URS00009AD449|lncRNA|RNAcentral|https://rnacentral.org/downloads|732122|9606
chr1|733045|URS00002D4601|piRNA|RNAcentral|https://rnacentral.org/downloads|733014|9606
chr1|733053|URS0000483710|piRNA|RNAcentral|https://rnacentral.org/downloads|733022|9606
chr1|733082|URS0000266545|piRNA|RNAcentral|https://rnacentral.org/downloads|733051|9606
chr1|733085|URS00003BA25C|piRNA|RNAcentral|https://rnacentral.org/downloads|733059|9606
chr1|733099|URS00003C3EE1|piRNA|RNAcentral|https://rnacentral.org/downloads|733069|9606
chr1|733099|URS00004513E6|piRNA|RNAcentral|https://rnacentral.org/downloads|733070|9606
chr1|733099|URS0000098023|piRNA|RNAcentral|https://rnacentral.org/downloads|733071|9606
chr1|733155|URS0000519AED|piRNA|RNAcentral|https://rnacentral.org/downloads|733130|9606
chr1|733157|URS00001FC4F1|piRNA|RNAcentral|https://rnacentral.org/downloads|733130|9606
chr1|733161|URS00000DBBAC|piRNA|RNAcentral|https://rnacentral.org/downloads|733130|9606
chr1|733161|URS00000FC6A1|piRNA|RNAcentral|https://rnacentral.org/downloads|733131|9606
chr1|733161|URS00001CB51E|piRNA|RNAcentral|https://rnacentral.org/downloads|733132|9606
chr1|733161|URS000060E3DA|piRNA|RNAcentral|https://rnacentral.org/downloads|733132|9606
chr1|733350|URS00000BFEA6|piRNA|RNAcentral|https://rnacentral.org/downloads|733322|9606
chr1|735516|URS000028CC00|piRNA|RNAcentral|https://rnacentral.org/downloads|735487|9606
chr1|738953|URS0002345FBA|lncRNA|RNAcentral|https://rnacentral.org/downloads|735566|9606
chr1|738953|URS000233A706|lncRNA|RNAcentral|https://rnacentral.org/downloads|735573|9606
chr1|740405|URS0000EA222C|lncRNA|RNAcentral|https://rnacentral.org/downloads|736386|9606
chr1|744313|URS000255BF4E|lncRNA|RNAcentral|https://rnacentral.org/downloads|736387|9606
chr1|736451|URS00002D4601|piRNA|RNAcentral|https://rnacentral.org/downloads|736420|9606
chr1|736459|URS0000483710|piRNA|RNAcentral|https://rnacentral.org/downloads|736428|9606
chr1|736488|URS0000266545|piRNA|RNAcentral|https://rnacentral.org/downloads|736457|9606
chr1|736491|URS00003BA25C|piRNA|RNAcentral|https://rnacentral.org/downloads|736465|9606
chr1|736505|URS00003C3EE1|piRNA|RNAcentral|https://rnacentral.org/downloads|736475|9606
chr1|736505|URS00004513E6|piRNA|RNAcentral|https://rnacentral.org/downloads|736476|9606
chr1|736505|URS0000098023|piRNA|RNAcentral|https://rnacentral.org/downloads|736477|9606
chr1|736561|URS0000519AED|piRNA|RNAcentral|https://rnacentral.org/downloads|736536|9606
chr1|736563|URS00001FC4F1|piRNA|RNAcentral|https://rnacentral.org/downloads|736536|9606
chr1|736567|URS00000DBBAC|piRNA|RNAcentral|https://rnacentral.org/downloads|736536|9606
chr1|736567|URS00000FC6A1|piRNA|RNAcentral|https://rnacentral.org/downloads|736537|9606
chr1|736567|URS00001CB51E|piRNA|RNAcentral|https://rnacentral.org/downloads|736538|9606
chr1|736567|URS000060E3DA|piRNA|RNAcentral|https://rnacentral.org/downloads|736538|9606
chr1|753813|URS00025D1FBB|lncRNA|RNAcentral|https://rnacentral.org/downloads|736542|9606
chr1|740539|URS0000EA2ED2|lncRNA|RNAcentral|https://rnacentral.org/downloads|736560|9606
chr1|737262|URS000251E5CF|lncRNA|RNAcentral|https://rnacentral.org/downloads|736713|9606
chr1|736756|URS00000BFEA6|piRNA|RNAcentral|https://rnacentral.org/downloads|736728|9606
chr1|744356|URS00008BB6F6|lncRNA|RNAcentral|https://rnacentral.org/downloads|738859|9606
chr1|738927|URS000028CC00|piRNA|RNAcentral|https://rnacentral.org/downloads|738898|9606
chr1|739867|URS00002D4601|piRNA|RNAcentral|https://rnacentral.org/downloads|739836|9606
chr1|739875|URS0000483710|piRNA|RNAcentral|https://rnacentral.org/downloads|739844|9606
chr1|739904|URS0000266545|piRNA|RNAcentral|https://rnacentral.org/downloads|739873|9606
chr1|739907|URS00003BA25C|piRNA|RNAcentral|https://rnacentral.org/downloads|739881|9606
chr1|739977|URS0000519AED|piRNA|RNAcentral|https://rnacentral.org/downloads|739952|9606
chr1|739979|URS00001FC4F1|piRNA|RNAcentral|https://rnacentral.org/downloads|739952|9606
chr1|739983|URS00000DBBAC|piRNA|RNAcentral|https://rnacentral.org/downloads|739952|9606
chr1|739983|URS00000FC6A1|piRNA|RNAcentral|https://rnacentral.org/downloads|739953|9606
chr1|739983|URS00001CB51E|piRNA|RNAcentral|https://rnacentral.org/downloads|739954|9606
chr1|739983|URS000060E3DA|piRNA|RNAcentral|https://rnacentral.org/downloads|739954|9606
chr1|740334|URS000233F366|lncRNA|RNAcentral|https://rnacentral.org/downloads|739962|9606
chr1|740172|URS00000BFEA6|piRNA|RNAcentral|https://rnacentral.org/downloads|740144|9606
chr1|778632|URS000233A922|lncRNA|RNAcentral|https://rnacentral.org/downloads|741006|9606
chr1|778632|URS0002348C75|lncRNA|RNAcentral|https://rnacentral.org/downloads|741006|9606
chr1|827506|URS000233EBC2|lncRNA|RNAcentral|https://rnacentral.org/downloads|741006|9606
chr1|741421|URS00001A3DE4|piRNA|RNAcentral|https://rnacentral.org/downloads|741395|9606
chr1|750016|URS0000449A78|lncRNA|RNAcentral|https://rnacentral.org/downloads|741812|9606
chr1|750016|URS000224D31A|lncRNA|RNAcentral|https://rnacentral.org/downloads|741817|9606
chr1|753813|URS000255F65D|sRNA|RNAcentral|https://rnacentral.org/downloads|743286|9606
chr1|744538|URS000044DF63|piRNA|RNAcentral|https://rnacentral.org/downloads|744507|9606
